"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"National Gallery of Victoria","Public gallery with vast, varied collection of noted Australian and international art and artefacts.","180 St Kilda Rd, Melbourne VIC 3006","180 St Kilda Rd","Melbourne VIC 3006","Tourist attraction, Art gallery","Service options: [On-site services], Highlights: [Live performances], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Restaurant, Toilets], Children: [Good for kids]","4RJ65XG9+XH","Australia/Melbourne",,,,,"(03) 8620 2222","(03) 8620 2222, +61 3 8620 2222","YES","National Gallery of Victoria (owner)","101563340905304757755","https://www.google.com/maps/contrib/101563340905304757755","","",21516,4.7,"https://search.google.com/local/reviews?placeid=ChIJuYNitLFC1moRVB5vMAKPcTM&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=3706901207867924052","https://www.google.com/search?kgmid=/m/0hhhs",-37.8225942,144.9689278,"https://www.ngv.vic.gov.au/","ngv.vic.gov.au","Thursday: [10 am-5 pm], Friday: [10 am-5 pm], Saturday: [10 am-5 pm], Sunday: [10 am-5 pm], Monday: [10 am-5 pm], Tuesday: [10 am-5 pm], Wednesday: [10 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipN0o6eMAZqJuxXygOUXztCKGidGDQaN3T97axEy=w122-h92-k-no","3706901207867924052","0x6ad642b1b46283b9:0x33718f02306f1e54","ChIJuYNitLFC1moRVB5vMAKPcTM","/m/0hhhs"
"City of Melbourne Collection",,"100 Swanston St, Melbourne VIC 3000","100 Swanston St","Melbourne VIC 3000","Museum","Service options: [On-site services], Accessibility: [Wheelchair-accessible entrance], Amenities: [No restaurant], Children: [Good for kids]","4RJ65XM8+WP","Australia/Melbourne",,,,,"(03) 9658 8789","(03) 9658 8789, +61 3 9658 8789","NO","City of Melbourne Collection (owner)",,"","","",9,4.8,"https://search.google.com/local/reviews?placeid=ChIJxTB1dbZC1moRkft9xMYOpOk&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16835597553880660881","https://www.google.com/search?kgmid=/g/11c6ql5vk3",-37.8151423,144.9667743,"https://citycollection.melbourne.vic.gov.au/","melbourne.vic.gov.au","","https://lh5.googleusercontent.com/p/AF1QipNIjc2FgWBHRn92xHI6ZStSqbmqWkVTxcooWhal=w123-h92-k-no","16835597553880660881","0x6ad642b6757530c5:0xe9a40ec6c47dfb91","ChIJxTB1dbZC1moRkft9xMYOpOk","/g/11c6ql5vk3"
"Polly Woodside","1885 cargo vessel turned museum ship with guided tours, reenactments & family-oriented events.","21 S Wharf Promenade, South Wharf VIC 3006","21 S Wharf Promenade","South Wharf VIC 3006","Tourist attraction, Function room facility, Wedding venue","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65XG3+6C","Australia/Melbourne",,,,,"(03) 9656 9889","(03) 9656 9889, +61 3 9656 9889","YES","Polly Woodside (owner)","105831993531829664957","https://www.google.com/maps/contrib/105831993531829664957","","",400,4.3,"https://search.google.com/local/reviews?placeid=ChIJYWjE5FNd1moR5tOnPN4CmGo&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=7680892318004007910","https://www.google.com/search?kgmid=/m/063tn5",-37.8244767,144.95356909999998,"http://www.pollywoodside.com.au/","pollywoodside.com.au","","https://lh5.googleusercontent.com/p/AF1QipOjlerjzpGvTTFOEpXj3fB7GUMijDZuza0MdYBG=w122-h92-k-no","7680892318004007910","0x6ad65d53e4c46861:0x6a9802de3ca7d3e6","ChIJYWjE5FNd1moR5tOnPN4CmGo","/m/063tn5"
"Fed Square","Abstract buildings flank this block-size plaza, filled with restaurants, museums and arts venues.","Swanston St & Flinders St, Melbourne VIC 3000","Swanston St & Flinders St","Melbourne VIC 3000","Plaza, Art center, Art gallery, Civic center, Community center, Conference center, Event venue, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Gender-neutral toilets]","4RJ65XJ9+RJ","Australia/Melbourne",,,,,"(03) 9655 1900","(03) 9655 1900, +61 3 9655 1900","YES","Fed Square (owner)","116986566868410510750","https://www.google.com/maps/contrib/116986566868410510750","","",2739,4.5,"https://search.google.com/local/reviews?placeid=ChIJT8T86bZC1moRqw7W6kVH5zg&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=4100324351362338475","https://www.google.com/search?kgmid=/m/02737h",-37.8179789,144.96905759999999,"https://www.fedsquare.com/","fedsquare.com","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNDLmzVMpuJ00eML9DbsJXrXKBCsIgTR-xwsY8R=w174-h92-k-no","4100324351362338475","0x6ad642b6e9fcc44f:0x38e74745ead60eab","ChIJT8T86bZC1moRqw7W6kVH5zg","/m/02737h"
"Australian Sports Museum","Museum featuring artifacts & interactive displays tracing the history of Australian sport.","Melbourne Cricket Ground, Yarra Park, Gate 3 Brunton Ave, East Melbourne VIC 3002","Melbourne Cricket Ground","Yarra Park","Museum, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Restaurant, Toilets], Planning: [Getting tickets in advance recommended], Children: [Good for kids]","4RJ65XJM+CP","Australia/Melbourne",,,,,"(03) 9657 8879","(03) 9657 8879, +61 3 9657 8879","YES","Australian Sports Museum (owner)","110524599344472070043","https://www.google.com/maps/contrib/110524599344472070043","","",743,4.6,"https://search.google.com/local/reviews?placeid=ChIJT7aKr-pC1moRWKo69UcLvSs&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=3151687717914061400","https://www.google.com/search?kgmid=/m/047grrw",-37.8189776,144.984324,"http://www.australiansportsmuseum.org.au/","australiansportsmuseum.org.au","Thursday: [10 am-5 pm], Friday: [10 am-5 pm], Saturday: [10 am-5 pm], Sunday: [10 am-5 pm], Monday: [10 am-5 pm], Tuesday: [10 am-5 pm], Wednesday: [10 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipN4fDSJ8jbHjtkKtSUJdZCeF3A0f7XcSp5Yr_3r=w122-h92-k-no","3151687717914061400","0x6ad642eaaf8ab64f:0x2bbd0b47f53aaa58","ChIJT7aKr-pC1moRWKo69UcLvSs","/m/047grrw"
"Bunjilaka Aboriginal Cultural Centre (Museums Victoria)","Museum showcasing the history of the country's indigenous people through art & interactive exhibits.","11 Nicholson St, Carlton VIC 3053","11 Nicholson St","Carlton VIC 3053","Museum, Cultural center, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Toilets]","4RJ65XWF+M4","Australia/Melbourne",,,,,"13 11 02","13 11 02, +61 131102","YES","Bunjilaka Aboriginal Cultural Centre (Museums Victoria) (owner)","101651985944798748426","https://www.google.com/maps/contrib/101651985944798748426","","",68,4.6,"https://search.google.com/local/reviews?placeid=ChIJn97JQNpC1moRk_BGD2OH5uk&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16854307515008479379","https://www.google.com/search?kgmid=/g/1tx475fj",-37.8033455,144.9728165,"https://museumsvictoria.com.au/bunjilaka/","museumsvictoria.com.au","Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm], Wednesday: [9 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipNBBCKG-MF978g2pygMeoCQtaQqReuY3lHBS-if=w137-h92-k-no","16854307515008479379","0x6ad642da40c9de9f:0xe9e687630f46f093","ChIJn97JQNpC1moRk_BGD2OH5uk","/g/1tx475fj"
"Tiegs Zoology Museum",,"Biosciences 4, The University of, Royal Parade, Parkville VIC 3052","Biosciences 4, The University of","Royal Parade","Museum","Accessibility: [Wheelchair-accessible entrance], Amenities: [No restaurant]","4RJ66X35+4H","Australia/Melbourne",,,,,,"","NO","Tiegs Zoology Museum (owner)",,"","","",6,4.5,"https://search.google.com/local/reviews?placeid=ChIJSfp_fStd1moRZOVYVsf_cSU&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=2698218883383879012","https://www.google.com/search?kgmid=/g/11dxqj63gq",-37.7971595,144.95894819999998,"https://biosciences.unimelb.edu.au/engage/tiegs-museum","biosciences.unimelb.edu.au","","https://lh5.googleusercontent.com/p/AF1QipP8LHPtn1Wne2OUMrvA7aw6CbIR8Dwqj99Pg1Wp=w122-h92-k-no","2698218883383879012","0x6ad65d2b7d7ffa49:0x2571ffc75658e564","ChIJSfp_fStd1moRZOVYVsf_cSU","/g/11dxqj63gq"
"Her Place Women's Museum",,"210 Clarendon St, East Melbourne VIC 3002","210 Clarendon St","East Melbourne VIC 3002","Museum","Accessibility: [Wheelchair-accessible entrance], Amenities: [Toilets, No restaurant]","4RJ65XQM+XG","Australia/Melbourne",,,,,"(03) 8456 2828","(03) 8456 2828, +61 3 8456 2828","YES","Her Place Women's Museum (owner)","105991746047659381144","https://www.google.com/maps/contrib/105991746047659381144","","",5,4.2,"https://search.google.com/local/reviews?placeid=ChIJWSlZP3VD1moRYjwKv9vBDlA&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5768761322255301730","https://www.google.com/search?kgmid=/g/11mwr_5h7v",-37.8100324,144.98386449999998,"https://herplacemuseum.com/","herplacemuseum.com","","https://lh5.googleusercontent.com/p/AF1QipOtkmtx5nTJJtLxa_YeAwNrkzJlYjKymNQaT5-R=w80-h106-k-no","5768761322255301730","0x6ad643753f592959:0x500ec1dbbf0a3c62","ChIJWSlZP3VD1moRYjwKv9vBDlA","/g/11mwr_5h7v"
"The Wave (Public Art) 2006",,"8 Georgiana Street Corner, Brentani Way, Docklands VIC 3008","8 Georgiana Street Corner","Brentani Way","Museum","Accessibility: [Wheelchair-accessible entrance], Amenities: [No restaurant]","4RJ65XH2+C4","Australia/Melbourne",,,,,,"","YES","The Wave (Public Art) 2006 (owner)","117384902638744556378","https://www.google.com/maps/contrib/117384902638744556378",,"",3,4.3,"https://search.google.com/local/reviews?placeid=ChIJpwfhplBd1moR4QykNlgXDRw&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=2021297475400502497","https://www.google.com/search?kgmid=/g/11g6w3jxlm",-37.8214107,144.9502798,,,"","https://lh5.googleusercontent.com/p/AF1QipOlvtgS94GN0DqUXnwXuFVp65DlyNLf62K4kdiP=w80-h120-k-no","2021297475400502497","0x6ad65d50a6e107a7:0x1c0d175836a40ce1","ChIJpwfhplBd1moR4QykNlgXDRw","/g/11g6w3jxlm"
"ArtVo","Gallery featuring self-guided visits through large-scale optical-illusion murals.","Shop NCF 07, Level 1/26 Star Cres, Docklands VIC 3008","Shop NCF 07, Level 1/26 Star Cres","Docklands VIC 3008","Tourist attraction, Art gallery","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Toilets, No restaurant], Planning: [Getting tickets in advance recommended], Children: [Good for kids]","4RJ65WPQ+V3","Australia/Melbourne",,,,,"(03) 9600 1118","(03) 9600 1118, +61 3 9600 1118","YES","ArtVo (owner)","113154790665437501036","https://www.google.com/maps/contrib/113154790665437501036","info@artvo.com.au, service@artvo.com","",4618,4.7,"https://search.google.com/local/reviews?placeid=ChIJE8-wDGhd1moRXhr7SkmHA-U&q=Museums&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16502182208475961950","https://www.google.com/search?kgmid=/g/11cmdds3rh",-37.812834599999995,144.9376494,"http://www.artvo.com.au/","artvo.com.au","Thursday: [10 am-6 pm], Friday: [10 am-6 pm], Saturday: [10 am-6 pm], Sunday: [10 am-6 pm], Monday: [10 am-6 pm], Tuesday: [10 am-6 pm], Wednesday: [10 am-6 pm]","https://lh5.googleusercontent.com/p/AF1QipM8kc4GMAOOFX47TII-m1AC1AQ88FNJ_VaS5zXM=w122-h92-k-no","16502182208475961950","0x6ad65d680cb0cf13:0xe50387494afb1a5e","ChIJE8-wDGhd1moRXhr7SkmHA-U","/g/11cmdds3rh"
