"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"Lincoln Square",,"Lincoln Square, Lincoln Square S, Carlton VIC 3053","Lincoln Square S","Carlton VIC 3053","Park, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dogs allowed]","4RJ65XX7+25","Australia/Melbourne",,,,,,"","NO","Lincoln Square (owner)",,"",,"",503,4.4,"https://search.google.com/local/reviews?placeid=ChIJ2yPSltJC1moRAIQxBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369022464","https://www.google.com/search?kgmid=/g/1tj1mnkw",-37.802422199999995,144.96287859999998,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNT5DZOfqmvjkwnE0P4rTWVX-sn56txiWSXItTJ=w163-h92-k-no","1082084875369022464","0x6ad642d296d223db:0xf04567605318400","ChIJ2yPSltJC1moRAIQxBXZWBA8","/g/1tj1mnkw"
"JJ Holland Park",,"Childers St, Kensington VIC 3031","Childers St","Kensington VIC 3031","Park, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Barbecue grill, Basketball court, Picnic tables, Public toilet, Skateboarding area, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]","4RJ66W2G+88","Australia/Melbourne",,,,,,"","NO","JJ Holland Park (owner)",,"",,"",408,4.5,"https://search.google.com/local/reviews?placeid=ChIJM3DLJQ1d1moRP0XxvXHUlsY&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=14309858450999428415","https://www.google.com/search?kgmid=/g/11hbp5p1d6",-37.7991915,144.9258092,,,"","https://lh5.googleusercontent.com/p/AF1QipMDwx3nWbTG91BowC4cIHBlR_d1t-z_A-oj4lcV=w122-h92-k-no","14309858450999428415","0x6ad65d0d25cb7033:0xc696d471bdf1453f","ChIJM3DLJQ1d1moRP0XxvXHUlsY","/g/11hbp5p1d6"
"Edinburgh Gardens","Sprawling green space with tennis courts, a football pitch, skate park & off-leash dog areas.","Alfred Cres, Fitzroy North VIC 3068","Alfred Cres","Fitzroy North VIC 3068","Park, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Barbecue grill, Basketball court, Has a tennis court, Picnic tables, Public toilet, Skateboarding area, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]","4RJ66X7M+35","Australia/Melbourne",,,,,"(03) 9205 5555","(03) 9205 5555, +61 3 9205 5555","YES","Edinburgh Gardens (owner)","115845082094708764177","https://www.google.com/maps/contrib/115845082094708764177","","",2673,4.7,"https://search.google.com/local/reviews?placeid=ChIJXetR8z1D1moRIOkxBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369048352","https://www.google.com/search?kgmid=/m/09z7vr",-37.7873691,144.9829997,"https://www.yarracity.vic.gov.au/facilities/edinburgh-gardens","yarracity.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPOom-UA2FuhhNwKVpyTEa_pGpemHL4-aKSGwE=w122-h92-k-no","1082084875369048352","0x6ad6433df351eb5d:0xf0456760531e920","ChIJXetR8z1D1moRIOkxBXZWBA8","/m/09z7vr"
"Debneys Park",,"Flemington VIC 3031","Flemington VIC 3031","","Park, Playground, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Basketball court, Has a tennis court, Picnic tables], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66W7P+RQ","Australia/Melbourne",,,,,,"","NO","Debneys Park (owner)",,"",,"",252,4.1,"https://search.google.com/local/reviews?placeid=ChIJz7iLuB9d1moRgH4xBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369021056","https://www.google.com/search?kgmid=/g/11bxf_sw98",-37.785415799999996,144.9369951,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPIqfWNedg0EtWmLrbKy_2mGpkfjMokAfdRIENG=w122-h92-k-no","1082084875369021056","0x6ad65d1fb88bb8cf:0xf04567605317e80","ChIJz7iLuB9d1moRgH4xBXZWBA8","/g/11bxf_sw98"
"Macarthur Square",,"Carlton VIC 3053","Carlton VIC 3053","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66X2C+MJ","Australia/Melbourne",,,,,,"","NO","Macarthur Square (owner)",,"","","",27,4.4,"https://search.google.com/local/reviews?placeid=ChIJA3AkjtdC1moRjRYyp1eGx-0&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=17133811018379695757","https://www.google.com/search?kgmid=/g/11fyzbl_xr",-37.798317499999996,144.9715388,"https://www.melbourne.vic.gov.au/community/parks-open-spaces/Pages/parks-open-spaces.aspx","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipMSdN93DN852SO7StFW6g3ZlLDvTAZxYZaCXgNR=w189-h92-k-no","17133811018379695757","0x6ad642d78e247003:0xedc78657a732168d","ChIJA3AkjtdC1moRjRYyp1eGx-0","/g/11fyzbl_xr"
"Ievers Reserve",,"Parkville VIC 3052","Parkville VIC 3052","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ66X33+M8","Australia/Melbourne",,,,,,"","NO","Ievers Reserve (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJ8b6MxBRd1moRuSFjjzQDCLM&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12900564656881607097","https://www.google.com/search?kgmid=/g/11rfpmjf_q",-37.795770499999996,144.95337469999998,,,"","https://lh5.googleusercontent.com/p/AF1QipPLzOXae9IlrjH1hXN0gGXbgnb3HSiEmecPAr_f=w163-h92-k-no","12900564656881607097","0x6ad65d14c48cbef1:0xb30803348f6321b9","ChIJ8b6MxBRd1moRuSFjjzQDCLM","/g/11rfpmjf_q"
"Frank King Park",,"19-29 Bell St, Fitzroy VIC 3065","19-29 Bell St","Fitzroy VIC 3065","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66X2G+27","Australia/Melbourne",,,,,,"","NO","Frank King Park (owner)",,"",,"",11,4.4,"https://search.google.com/local/reviews?placeid=ChIJXapX5dhC1moR86MypIgqvAs&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=845597596397511667","https://www.google.com/search?kgmid=/g/11g7nmzbqh",-37.7999282,144.9756731,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPTqcn3ncvClKT5BOGb27_uBoowQ7y6x81l6KHo=w122-h92-k-no","845597596397511667","0x6ad642d8e557aa5d:0xbbc2a88a432a3f3","ChIJXapX5dhC1moR86MypIgqvAs","/g/11g7nmzbqh"
"Peel Street Park",,"Peel St, Collingwood VIC 3066","Peel St","Collingwood VIC 3066","Park, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XWM+4V","Australia/Melbourne",,,,,"(03) 9205 5555","(03) 9205 5555, +61 3 9205 5555","NO","Peel Street Park (owner)",,"",,"",126,4.2,"https://search.google.com/local/reviews?placeid=ChIJVzaVvuBC1moRThpBXc7-B70&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13621135760286620238","https://www.google.com/search?kgmid=/g/11_pwfywt",-37.804712099999996,144.98462899999998,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNJJ5PJaiwUegtdVVzyLu3qDnOyYmiIb5ky7KgI=w80-h106-k-no","13621135760286620238","0x6ad642e0be953657:0xbd07fece5d411a4e","ChIJVzaVvuBC1moRThpBXc7-B70","/g/11_pwfywt"
"Bellair Street Reserve (Skinny Park)",,"224 Bellair St, Kensington VIC 3031","224 Bellair St","Kensington VIC 3031","Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Slides, Swings], Children: [Good for kids, Playground], Pets: [Dogs allowed]","4RJ66W3J+X7","Australia/Melbourne",,,,,,"","NO","Bellair Street Reserve (Skinny Park) (owner)",,"","","",48,4.5,"https://search.google.com/local/reviews?placeid=ChIJl7mvQlVd1moRPNOmfEMSAUw&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5476678702922650428","https://www.google.com/search?kgmid=/g/11fjtdqk39",-37.795107099999996,144.9307337,"https://www.melbourne.vic.gov.au/community/parks-open-spaces/playgrounds/Pages/playgrounds.aspx","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNGHTIP3QuntHpyitx1j83hS7hhlc10sgulHKY=w163-h92-k-no","5476678702922650428","0x6ad65d5542afb997:0x4c0112437ca6d33c","ChIJl7mvQlVd1moRPNOmfEMSAUw","/g/11fjtdqk39"
"Keppel Street Park",,"Carlton VIC 3053","Carlton VIC 3053","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ66X48+49","Australia/Melbourne",,,,,,"","NO","Keppel Street Park (owner)",,"",,"",2,4,"https://search.google.com/local/reviews?placeid=ChIJYZNe_l5D1moR3LqNKMgqU1I&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5932132173339278044","https://www.google.com/search?kgmid=/g/11f77z0jz5",-37.794675999999995,144.96599,,,"","https://lh5.googleusercontent.com/p/AF1QipNFSsuzx5y0aapCMHyyM0oklP2bl0_yapio06uY=w122-h92-k-no","5932132173339278044","0x6ad6435efe5e9361:0x52532ac8288dbadc","ChIJYZNe_l5D1moR3LqNKMgqU1I","/g/11f77z0jz5"
"Curtain Square",,"Rathdowne St, Carlton North VIC 3054","Rathdowne St","Carlton North VIC 3054","Park, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Basketball court, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]","4RJ66X6F+77","Australia/Melbourne",,,,,"(03) 9205 5555","(03) 9205 5555, +61 3 9205 5555","NO","Curtain Square (owner)",,"","","",354,4.6,"https://search.google.com/local/reviews?placeid=ChIJ_ycxaSVD1moR8H8xBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369021424","https://www.google.com/search?kgmid=/g/1tcz_nt8",-37.7893717,144.97312689999998,"https://www.yarracity.vic.gov.au/facilities/curtain-square","yarracity.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPXvuBJxGjNX9111kdCr1yPv4S-5arWjZShj3Lh=w163-h92-k-no","1082084875369021424","0x6ad64325693127ff:0xf04567605317ff0","ChIJ_ycxaSVD1moR8H8xBXZWBA8","/g/1tcz_nt8"
"Curzon Street Reserve",,"166 Curzon St, North Melbourne VIC 3051","166 Curzon St","North Melbourne VIC 3051","Park","Children: [Good for kids]","4RJ66W2X+HM","Australia/Melbourne",,,,,,"","NO","Curzon Street Reserve (owner)",,"",,"","","",,"https://www.google.com/maps?cid=16983263135078214907","https://www.google.com/search?kgmid=/g/11pkhnp1dc",-37.798624,144.949188,,,"","https://lh5.googleusercontent.com/p/AF1QipPS9HajN3Vg7pJroJFAqxxicfYBCTtKb5qovyP1=w163-h92-k-no","16983263135078214907","0x6ad65dec5ae30f61:0xebb0abd71552ecfb","ChIJYQ_jWuxd1moR--xSFdersOs","/g/11pkhnp1dc"
"Reeves Street Park",,"504 Drummond St, Carlton VIC 3053","504 Drummond St","Carlton VIC 3053","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66X4C+G4","Australia/Melbourne",,,,,,"","NO","Reeves Street Park (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJB_c68ShD1moRzEXihukBgsA&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13871651904756532684","https://www.google.com/search?kgmid=/g/11cjnn0fy1",-37.793691599999995,144.9703576,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipN_umkHXGTJNt9IJjr-_fd7Et-gNnLU-1ZpguXz=w122-h92-k-no","13871651904756532684","0x6ad64328f13af707:0xc08201e986e245cc","ChIJB_c68ShD1moRzEXihukBgsA","/g/11cjnn0fy1"
"Central Park",,"Kensington VIC 3031","Kensington VIC 3031","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ66W49+6P","Australia/Melbourne",,,,,,"","NO","Central Park (owner)",,"",,"",4,5,"https://search.google.com/local/reviews?placeid=ChIJf4cs-xZd1moRP4L-PfLUQoY&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9674529086432510527","https://www.google.com/search?kgmid=/g/11rvdc3zwb",-37.794397499999995,144.9193502,,,"","https://lh5.googleusercontent.com/p/AF1QipOUvKBbtZUmi4rV5cqmUvzAEu2WDGTOPFF_pzQP=w122-h92-k-no","9674529086432510527","0x6ad65d16fb2c877f:0x8642d4f23dfe823f","ChIJf4cs-xZd1moRP4L-PfLUQoY","/g/11rvdc3zwb"
