"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"Carlton Gardens Primary School",,"215 Rathdowne St, Carlton VIC 3053","215 Rathdowne St","Carlton VIC 3053","Elementary school","Accessibility: [Wheelchair-accessible entrance]","4RJ65XX9+8R","Australia/Melbourne",,,,,"(03) 9663 6502","(03) 9663 6502, +61 3 9663 6502","YES","Carlton Gardens Primary School (owner)","109347738724256819385","https://www.google.com/maps/contrib/109347738724256819385","","",31,4.2,"https://search.google.com/local/reviews?placeid=ChIJR-hV1ClD1moRmdsU2BEjDjw&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=4327434851496287129","https://www.google.com/search?kgmid=/m/0415pcs",-37.8017457,144.9695879,"http://carltongardens.vic.edu.au/","carltongardens.vic.edu.au","Thursday: [8:30 am-4 pm], Friday: [8:30 am-4 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8:30 am-4 pm], Tuesday: [8:30 am-4 pm], Wednesday: [8:30 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipP25uMVXkjUuQoHXHdFGfr01dk-miJHB0cRuSlU=w138-h92-k-no","4327434851496287129","0x6ad64329d455e847:0x3c0e2311d814db99","ChIJR-hV1ClD1moRmdsU2BEjDjw","/m/0415pcs"
"School Elsis",,"Level 7/399 Lonsdale St, Melbourne VIC 3000","Level 7/399 Lonsdale St","Melbourne VIC 3000","School","Accessibility: [Wheelchair-accessible entrance]","4RJ65XP6+Q6","Australia/Melbourne",,,,,"1800 652 091","1800 652 091, +61 1800 652 091","NO","School Elsis (owner)",,"","info@elsis.edu.au, contact@www.elsis.edu.au, dos@elsis.edu.au","",14,4.4,"https://search.google.com/local/reviews?placeid=ChIJv7zXJ0ld1moRk-C88M3qnOk&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16833587677432176787","https://www.google.com/search?kgmid=/g/11gskcxz3n",-37.813023099999995,144.9606243,"https://www.elsis.edu.au/","elsis.edu.au","","https://lh5.googleusercontent.com/p/AF1QipPrBjDq4PuyVc4-FA7MXp5ELOudhKZkxWiI18Tq=w122-h92-k-no","16833587677432176787","0x6ad65d4927d7bcbf:0xe99ceacdf0bce093","ChIJv7zXJ0ld1moRk-C88M3qnOk","/g/11gskcxz3n"
"Debney Meadows Primary School",,"100 Victoria St, Flemington VIC 3031","100 Victoria St","Flemington VIC 3031","Primary school, Kindergarten","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66W7P+J4","Australia/Melbourne",,,,,"(03) 9376 1570","(03) 9376 1570, +61 3 9376 1570","NO","Debney Meadows Primary School (owner)",,"","","",9,4.3,"https://search.google.com/local/reviews?placeid=ChIJKa3MZx5d1moRxOV0bVTWEro&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13408014698737362372","https://www.google.com/search?kgmid=/g/1tftlbxy",-37.7859425,144.9353151,"https://www.debneymeadowsps.vic.edu.au/","debneymeadowsps.vic.edu.au","Thursday: [8 am-6 pm], Friday: [8 am-6 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8 am-6 pm], Tuesday: [8 am-6 pm], Wednesday: [8 am-6 pm]","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qSJ_SWdjzR5p4FRUIuOsmA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=96.61312&pitch=0&thumbfov=100","13408014698737362372","0x6ad65d1e67ccad29:0xba12d6546d74e5c4","ChIJKa3MZx5d1moRxOV0bVTWEro","/g/1tftlbxy"
"gateway school",,"Melbourne VIC 3000","Melbourne VIC 3000","","School","Accessibility: [Wheelchair-accessible entrance]","4RJ65XP7+H6","Australia/Melbourne",,,,,,"","NO","gateway school (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJn7OcCXxD1moRUb5DYXSJLo4&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=10245277335255498321","https://www.google.com/search?kgmid=/g/11s36_drcs",-37.8136186,144.963086,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n8fcSODMoa3wVwbGkpLbXw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=166.63951&pitch=0&thumbfov=100","10245277335255498321","0x6ad6437c099cb39f:0x8e2e89746143be51","ChIJn7OcCXxD1moRUb5DYXSJLo4","/g/11s36_drcs"
"Haileybury City",,"383 King St, West Melbourne VIC 3003","383 King St","West Melbourne VIC 3003","School","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ65XQ3+G5","Australia/Melbourne",,,,,"(03) 9904 6008","(03) 9904 6008, +61 3 9904 6008","YES","Haileybury City (owner)","100160840779674650255","https://www.google.com/maps/contrib/100160840779674650255","","",38,4.1,"https://search.google.com/local/reviews?placeid=ChIJ005LU0hd1moRg56iiUeugNE&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=15096257573220949635","https://www.google.com/search?kgmid=/g/11cn042zkq",-37.811157699999995,144.95292899999998,"https://www.haileybury.com.au/","haileybury.com.au","","https://lh5.googleusercontent.com/p/AF1QipP8gXgl9O91vdA6aGXGq4oWzktFpRlH_spmr4XQ=w136-h92-k-no","15096257573220949635","0x6ad65d48534b4ed3:0xd180ae4789a29e83","ChIJ005LU0hd1moRg56iiUeugNE","/g/11cn042zkq"
"Molesworth Street Kindergarten @ North Melbourne Primary School",,"Molesworth St, North Melbourne VIC 3051","Molesworth St","North Melbourne VIC 3051","Preschool","Accessibility: [Wheelchair-accessible entrance]","4RJ66W2X+V3","Australia/Melbourne",,,,,"(03) 9000 8112","(03) 9000 8112, +61 3 9000 8112","YES","Molesworth Street Kindergarten @ North Melbourne Primary School (owner)","100877275373171670019","https://www.google.com/maps/contrib/100877275373171670019","","","","",,"https://www.google.com/maps?cid=3208065066764153601","https://www.google.com/search?kgmid=/g/11v3v68fqp",-37.7977683,144.9476278,"https://nseyc.org.au/molesworth-street-kindergarten/","nseyc.org.au","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=10_KCPlL1A0KROBSpnNeaA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=232.62065&pitch=0&thumbfov=100","3208065066764153601","0x6ad65d202d8131a1:0x2c85562e60d13301","ChIJoTGBLSBd1moRATPRYC5WhSw","/g/11v3v68fqp"
"The University High School",,"77 Story St, Parkville VIC 3052","77 Story St","Parkville VIC 3052","High school, Primary school, State School","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet]","4RJ66X34+2C","Australia/Melbourne",,,,,"(03) 9347 2022","(03) 9347 2022, +61 3 9347 2022","YES","The University High School (owner)","108345686265030133445","https://www.google.com/maps/contrib/108345686265030133445","","",116,3.4,"https://search.google.com/local/reviews?placeid=ChIJ2cyxDSxd1moRO9epscTiKWg&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=7505779588411807547","https://www.google.com/search?kgmid=/m/07jhzd",-37.797466,144.956067,"http://www.unihigh.vic.edu.au/","unihigh.vic.edu.au","Thursday: [8:15 am-4 pm], Friday: [8:15 am-4 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8:15 am-4 pm], Tuesday: [8:15 am-4 pm], Wednesday: [8:15 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipPAKzVovu6h5hvYZDVyYhdCzsbu3ZN0bkSmhCou=w122-h92-k-no","7505779588411807547","0x6ad65d2c0db1ccd9:0x6829e2c4b1a9d73b","ChIJ2cyxDSxd1moRO9epscTiKWg","/m/07jhzd"
"Elizabeth Blackburn School of Sciences",,"133/99 Story St, Parkville VIC 3052","133/99 Story St","Parkville VIC 3052","Senior high school, Academic department","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66X33+6Q","Australia/Melbourne",,,,,"(03) 9347 2022","(03) 9347 2022, +61 3 9347 2022","NO","Elizabeth Blackburn School of Sciences (owner)",,"","","",24,4.8,"https://search.google.com/local/reviews?placeid=ChIJ76T-lC5d1moROcAghjAdy3A&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=8127622046766121017","https://www.google.com/search?kgmid=/g/11b5yx929w",-37.7969639,144.9544532,"https://unihigh.vic.edu.au/about-ebs/","unihigh.vic.edu.au","","https://lh5.googleusercontent.com/p/AF1QipO-EKOr-pT4VR7jU3ntA4sAm2_aaVAbeKvGW291=w80-h106-k-no","8127622046766121017","0x6ad65d2e94fea4ef:0x70cb1d308620c039","ChIJ76T-lC5d1moROcAghjAdy3A","/g/11b5yx929w"
"Holy Rosary School",,"37 Gower St, Kensington VIC 3031","37 Gower St","Kensington VIC 3031","Primary school, Catholic school","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66W3H+RG","Australia/Melbourne",,,,,"(03) 9376 9455","(03) 9376 9455, +61 3 9376 9455","YES","Holy Rosary School (owner)","109382392169304536209","https://www.google.com/maps/contrib/109382392169304536209","","",10,4.1,"https://search.google.com/local/reviews?placeid=ChIJyRLQ5xFd1moRiunYMm686Qk&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=714309197400435082","https://www.google.com/search?kgmid=/g/1tgxj5sw",-37.795449999999995,144.92877,"http://www.hrkensington.catholic.edu.au/","hrkensington.catholic.edu.au","Thursday: [8:30 am-4 pm], Friday: [8:30 am-4 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8:30 am-4 pm], Tuesday: [8:30 am-4 pm], Wednesday: [8:30 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipOxCboNlCmIqvx1w4UjvX1-BQStLbWRHOG9LqzH=w138-h92-k-no","714309197400435082","0x6ad65d11e7d012c9:0x9e9bc6e32d8e98a","ChIJyRLQ5xFd1moRiunYMm686Qk","/g/1tgxj5sw"
"Fitzroy Community School",,"597 Brunswick St, Fitzroy North VIC 3068","597 Brunswick St","Fitzroy North VIC 3068","Community school","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66X6H+8W","Australia/Melbourne",,,,,"(03) 9489 2356","(03) 9489 2356, +61 3 9489 2356","NO","Fitzroy Community School (owner)",,"","","",13,4.1,"https://search.google.com/local/reviews?placeid=ChIJ81zXwjxD1moREZw9P3HZSSA&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=2326629762929105937","https://www.google.com/search?kgmid=/m/03yy664",-37.7891659,144.9798267,"http://www.fcs.vic.edu.au/","fcs.vic.edu.au","Thursday: [9 am-3 pm], Friday: [9 am-3 pm], Saturday: [Closed], Sunday: [Closed], Monday: [9 am-3 pm], Tuesday: [9 am-3 pm], Wednesday: [9 am-3 pm]","https://lh5.googleusercontent.com/p/AF1QipNkWY_8NKbCLek1-4k3b5eYW5yM5g8D8d28diVP=w80-h106-k-no","2326629762929105937","0x6ad6433cc2d75cf3:0x2049d9713f3d9c11","ChIJ81zXwjxD1moREZw9P3HZSSA","/m/03yy664"
"Princes Hill Primary School",,"280 Pigdon St, Princes Hill VIC 3054","280 Pigdon St","Princes Hill VIC 3054","Primary school, State School","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ66X99+W3","Australia/Melbourne",,,,,"(03) 9389 5300","(03) 9389 5300, +61 3 9389 5300","NO","Princes Hill Primary School (owner)",,"","","",36,3.3,"https://search.google.com/local/reviews?placeid=ChIJwVzIvTlD1moRRrrK_JwA2q4&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12599383581778426438","https://www.google.com/search?kgmid=/g/1tx4phjm",-37.7801895,144.9676361,"http://phps.vic.edu.au/","phps.vic.edu.au","Thursday: [7 am-7 pm], Friday: [7 am-7 pm], Saturday: [Closed], Sunday: [Closed], Monday: [7 am-7 pm], Tuesday: [7 am-7 pm], Wednesday: [7 am-7 pm]","https://lh5.googleusercontent.com/p/AF1QipNnavCerZeRYIG5Lqca8H3aL3j2Q1cSTSNfw1zn=w203-h92-k-no","12599383581778426438","0x6ad64339bdc85cc1:0xaeda009cfccaba46","ChIJwVzIvTlD1moRRrrK_JwA2q4","/g/1tx4phjm"
"Simonds Catholic College",,"273 Victoria St, West Melbourne VIC 3003","273 Victoria St","West Melbourne VIC 3003","Boys' high school, Catholic school","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ65XV2+MX","Australia/Melbourne",,,,,"(03) 9321 9200","(03) 9321 9200, +61 3 9321 9200","YES","Simonds Catholic College (owner)","110382762705152728126","https://www.google.com/maps/contrib/110382762705152728126","","",36,3.7,"https://search.google.com/local/reviews?placeid=ChIJx0-wHjdd1moRvN83YZl9c68&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12642586676673634236","https://www.google.com/search?kgmid=/m/03d4bdz",-37.8057948,144.9524152,"https://www.sccmelb.catholic.edu.au/","sccmelb.catholic.edu.au","Thursday: [8 am-4 pm], Friday: [8 am-4 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8 am-4 pm], Tuesday: [8 am-4 pm], Wednesday: [8 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipNkVOuicEBwGl6KE54OWNa9v0GCDjFH3eWFbpfe=w122-h92-k-no","12642586676673634236","0x6ad65d371eb04fc7:0xaf737d996137dfbc","ChIJx0-wHjdd1moRvN83YZl9c68","/m/03d4bdz"
"Sacred Heart School Fitzroy",,"107 King William St, Fitzroy VIC 3065","107 King William St","Fitzroy VIC 3065","Primary school, School","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ65XXH+48","Australia/Melbourne",,,,,"(03) 9419 3528","(03) 9419 3528, +61 3 9419 3528","YES","Sacred Heart School Fitzroy (owner)","110490414257229518339","https://www.google.com/maps/contrib/110490414257229518339","","",6,4.2,"https://search.google.com/local/reviews?placeid=ChIJZyqU3N5C1moRCtP6ET9YnUk&q=school&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=5304492964020146954","https://www.google.com/search?kgmid=/g/11bxf53qvm",-37.8022434,144.9782592,"http://www.shsfitzroy.catholic.edu.au/","shsfitzroy.catholic.edu.au","Thursday: [8:30 am-3:30 pm], Friday: [8:30 am-3:30 pm], Saturday: [Closed], Sunday: [Closed], Monday: [9 am-4 pm], Tuesday: [8:30 am-3:30 pm], Wednesday: [8:30 am-3:15 pm]","https://lh5.googleusercontent.com/p/AF1QipP_-I46O544xfDZZkAAVvfICkjCSab8m7XvWTUS=w122-h92-k-no","5304492964020146954","0x6ad642dedc942a67:0x499d583f11fad30a","ChIJZyqU3N5C1moRCtP6ET9YnUk","/g/11bxf53qvm"
"River Nile School",,"level 1/117 Capel St, North Melbourne VIC 3051","level 1/117 Capel St","North Melbourne VIC 3051","School","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]","4RJ65XV4+X2","Australia/Melbourne",,,,,"(03) 9329 8425","(03) 9329 8425, +61 3 9329 8425","YES","River Nile School (owner)","113222882329307996333","https://www.google.com/maps/contrib/113222882329307996333","","","","",,"https://www.google.com/maps?cid=5147905864447276079","https://www.google.com/search?kgmid=/g/11hz8pyljc",-37.8050904,144.9550109,"https://rivernileschool.vic.edu.au/","rivernileschool.vic.edu.au","Thursday: [8:30 am-4:30 pm], Friday: [8:30 am-4:30 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8:30 am-4:30 pm], Tuesday: [8:30 am-4:30 pm], Wednesday: [8:30 am-4:30 pm]","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9mnLH7BWKtjqtVc11YeNbw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=264.2476&pitch=0&thumbfov=100","5147905864447276079","0x6ad65d316ec03b9f:0x4771091be387b42f","ChIJnzvAbjFd1moRL7SH4xsJcUc","/g/11hz8pyljc"
