Name,Description,Fulladdress,Street,Municipality,Categories,About,Plus Code,Time Zone,Price,Note,Amenities,Hotel Class,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Email,Social Medias,Review Count,Average Rating,Review URL,Google Maps URL,Google Knowledge URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Cid,Fid,Place Id,Kgmid
Yarra Bend Park,"Expansive area of natural bushland featuring playing fields, golf courses & a river for boating.","Yarra Bend Rd, Fairfield VIC 3078",Yarra Bend Rd,Fairfield VIC 3078,"Tourist attraction, Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Activities: [Hiking], Amenities: [Barbecue grill, Picnic tables, Public toilet], Children: [Good for kids, Good for kids birthday, Kid-friendly hikes], Pets: [Dog park, Dogs allowed]",4RJ76226+QV,Australia/Melbourne,$$$,,,,13 19 63,"13 19 63, +61 131963",YES,Yarra Bend Park (owner),1.06032e+20,https://www.google.com/maps/contrib/106032239197616366837,,,1082,4.6,https://search.google.com/local/reviews?placeid=ChIJk2JeGKdD1moRENsxBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369044752,https://www.google.com/search?kgmid=/m/0gsg_8,-37.7980778,145.0122132,https://www.parks.vic.gov.au/places-to-see/parks/yarra-bend-park?utm_source=google&utm_medium=maps&utm_campaign=GMB-2020,parks.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMn3rhZNJ3R3pqo5uahAi7YFp_zC5Dd0Rz_jmm7=w157-h92-k-no,1.08208e+18,0x6ad643a7185e6293:0xf0456760531db10,ChIJk2JeGKdD1moRENsxBXZWBA8,/m/0gsg_8
Scienceworks (Museums Victoria),Family-focused science & technology center featuring changing interactive exhibits & a planetarium.,"2 Booker St, Spotswood VIC 3015",2 Booker St,Spotswood VIC 3015,"Tourist attraction, Museum, Science museum","Service options: [On-site services], Highlights: [Live performances], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, ], Amenities: [Gender-neutral toilets, Restaurant, Toilets], Crowd: [Family friendly, LGBTQ+ friendly, Transgender safe space], Planning: [Getting tickets in advance recommended], Children: [Discounts for kids, Good for kids, Has changing table(s), Kid-friendly activities, Nursing room]",4RJ65V9V+98,Australia/Melbourne,,,,,13 11 02,"13 11 02, +61 131102",YES,Scienceworks (Museums Victoria) (owner),1.00433e+20,https://www.google.com/maps/contrib/100432504687660991749,,,6478,4.4,https://search.google.com/local/reviews?placeid=ChIJK-o8zD1n1moRrY94n9V-NLE&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=12768970299470811053,https://www.google.com/search?kgmid=/m/02q3k3f,-37.8315109,144.8933119,https://museumsvictoria.com.au/scienceworks/,museumsvictoria.com.au,"Wednesday: [10 am-4:30 pm], Thursday: [10 am-4:30 pm], Friday: [10 am-4:30 pm], Saturday: [10 am-4:30 pm], Sunday: [10 am-4:30 pm], Monday: [10 am-4:30 pm], Tuesday: [10 am-4:30 pm]",https://lh5.googleusercontent.com/p/AF1QipPltpXeX9_M_WXCrvrC9mwsydjvbrHDIw7xr8oc=w122-h92-k-no,1.2769e+19,0x6ad6673dcc3cea2b:0xb1347ed59f788fad,ChIJK-o8zD1n1moRrY94n9V-NLE,/m/02q3k3f
St Kilda Botanical Gardens,"Historical gardens featuring a rosary, flower beds & exotic trees, plus a pond & giant chess board.","11 Herbert St, St Kilda VIC 3182",11 Herbert St,St Kilda VIC 3182,"Tourist attraction, Park, Botanical garden","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet, Slides, Swings, Toilets], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dogs allowed]",4RJ64XHM+MH,Australia/Melbourne,,,,,(03) 9209 6777,"(03) 9209 6777, +61 3 9209 6777",YES,St Kilda Botanical Gardens (owner),1.0521e+20,https://www.google.com/maps/contrib/105209712324945631746,,,3003,4.6,https://search.google.com/local/reviews?placeid=ChIJuUYj411o1moRIJQxBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369026592,https://www.google.com/search?kgmid=/m/02qh02n,-37.8708601,144.983954,https://www.portphillip.vic.gov.au/explore-the-city/beaches-parks-and-playgrounds/find-parks-and-playgrounds/st-kilda-botanical-gardens,portphillip.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPNTWnMqhzZK5JRXodFFBvD0q6GOjmdSHQjYPIf=w137-h92-k-no,1.08208e+18,0x6ad6685de32346b9:0xf04567605319420,ChIJuUYj411o1moRIJQxBXZWBA8,/m/02qh02n
Flagstaff Gardens,"Spacious, tranquil park with landscaped gardens & sculptures, plus picnic & recreational facilities.","309-311 William St, West Melbourne VIC 3003",309-311 William St,West Melbourne VIC 3003,"Tourist attraction, State park, Park","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Has a tennis court, Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]",4RJ65XQ3+QR,Australia/Melbourne,,,,,(03) 9658 9658,"(03) 9658 9658, +61 3 9658 9658",NO,Flagstaff Gardens (owner),,,,"yelp: https://www.yelp.com/biz/flagstaff-gardens-melbourne
",7225,4.6,https://search.google.com/local/reviews?placeid=ChIJnQHt6Uld1moRgIUxBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369022848,https://www.google.com/search?kgmid=/m/05jc35,-37.8105577,144.9545199,https://www.melbourne.vic.gov.au/community/parks-open-spaces/Pages/parks-open-spaces.aspx,melbourne.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOG_BqfCmmmXMhHpRBeAOjcZ0akppyRcdOXdRq1=w122-h92-k-no,1.08208e+18,0x6ad65d49e9ed019d:0xf04567605318580,ChIJnQHt6Uld1moRgIUxBXZWBA8,/m/05jc35
Webb Bridge,,"Capital City Trail, Docklands VIC 3008",Capital City Trail,Docklands VIC 3008,"Bridge, Tourist attraction","Service options: [On-site services], Accessibility: [Wheelchair-accessible entrance]",4RJ65WGW+MW,Australia/Melbourne,,,,,,,NO,Webb Bridge (owner),,,,,1292,4.5,https://search.google.com/local/reviews?placeid=ChIJg4X9-Fhd1moRxMMEfYtp6Pw&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=18223931939973546948,https://www.google.com/search?kgmid=/g/11bvg21716,-37.823352,144.9473047,https://www.development.vic.gov.au/projects/docklands/yarras-edge,development.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMUUrvduy8JPAut7VwPeo_PBjInBACodktbAxro=w122-h92-k-no,1.82239e+19,0x6ad65d58f8fd8583:0xfce8698b7d04c3c4,ChIJg4X9-Fhd1moRxMMEfYtp6Pw,/g/11bvg21716
The Fairies Tree,,"230-298 Wellington Parade, East Melbourne VIC 3002",230-298 Wellington Parade,East Melbourne VIC 3002,Tourist attraction,"Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids]",4RJ65XPJ+JC,Australia/Melbourne,,,,,(03) 9658 9658,"(03) 9658 9658, +61 3 9658 9658",NO,The Fairies Tree (owner),,,,,101,4.5,https://search.google.com/local/reviews?placeid=ChIJcy76L8JC1moRohC5yD7D7oo&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=10011153696114151586,https://www.google.com/search?kgmid=/g/11cjpbxkdy,-37.8134393,144.9810907,http://www.fitzroygardens.com/,fitzroygardens.com,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNvFnGgj95z6Kblce74p1XdS9S9TUtQJneNeiV_=w122-h92-k-no,1.00112e+19,0x6ad642c22ffa2e73:0x8aeec33ec8b910a2,ChIJcy76L8JC1moRohC5yD7D7oo,/g/11cjpbxkdy
Kings Domain,"89 acres of parkland by the river, with an outdoor performance venue, war memorial & gardens.","Alexandra Ave, Melbourne VIC 3004",Alexandra Ave,Melbourne VIC 3004,"Tourist attraction, Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet], Children: [Good for kids], Pets: [Dogs allowed]",4RJ65XGF+89,Australia/Melbourne,,,,,(03) 9658 9658,"(03) 9658 9658, +61 3 9658 9658",NO,Kings Domain (owner),,,,,4809,4.6,https://search.google.com/local/reviews?placeid=ChIJoS72YKNC1moRL-iksMO0MqE&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=11615545141517150255,https://www.google.com/search?kgmid=/m/06bwfr,-37.8241558,144.9734846,https://www.melbourne.vic.gov.au/community/parks-open-spaces/major-parks-gardens/Pages/kings-domain.aspx,melbourne.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO19xHXzCH3jxXvnKq73eaWSwdjeQUn240QHPVD=w122-h92-k-no,1.16155e+19,0x6ad642a360f62ea1:0xa132b4c3b0a4e82f,ChIJoS72YKNC1moRL-iksMO0MqE,/m/06bwfr
Melbourne Zoo,"Modelled on London Zoo, this family-friendly establishment has animals from all around the world.","Elliott Ave, Parkville VIC 3052",Elliott Ave,Parkville VIC 3052,"Tourist attraction, Animal hospital, Learning center, Zoo, Wildlife park, Wildlife rescue service","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Planning: [Getting tickets in advance recommended], Children: [Good for kids, Good for kids birthday]",4RJ66X82+8J,Australia/Melbourne,,,,,1300 966 784,"1300 966 784, +61 1300 966 784",YES,Melbourne Zoo (owner),1.05876e+20,https://www.google.com/maps/contrib/105876162537862663224,,,5635,4.4,https://search.google.com/local/reviews?placeid=ChIJl4pG29Bc1moRisNvMITeH7Y&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=13123452498510594954,https://www.google.com/search?kgmid=/m/03tprv,-37.7841346,144.9515473,https://www.zoo.org.au/melbourne,zoo.org.au,"Wednesday: [9 am-5 pm], Thursday: [9 am-5 pm], Friday: [9 am-5 pm], Saturday: [9 am-5 pm], Sunday: [9 am-5 pm], Monday: [9 am-5 pm], Tuesday: [9 am-5 pm]",https://lh5.googleusercontent.com/p/AF1QipM-PqpOq_RMGVfAbsmr6oCPNacbt1E4dFMsrXLE=w122-h92-k-no,1.31235e+19,0x6ad65cd0db468a97:0xb61fde84306fc38a,ChIJl4pG29Bc1moRisNvMITeH7Y,/m/03tprv
Fitzroy Gardens,"Historic 26-hectare site in city centre with model Tudor village, tree-lined walking paths & cafes.","Wellington Parade, East Melbourne VIC 3002",Wellington Parade,East Melbourne VIC 3002,"Park, Garden","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Public toilet], Children: [Good for kids], Pets: [Dogs allowed]",4RJ65XPJ+W2,Australia/Melbourne,,,,,(03) 9658 9658,"(03) 9658 9658, +61 3 9658 9658",NO,Fitzroy Gardens (owner),,,,,6397,4.7,https://search.google.com/local/reviews?placeid=ChIJX6ytzMNC1moREIYxBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369022992,https://www.google.com/search?kgmid=/m/05mn_s,-37.8127215,144.9800679,https://www.melbourne.vic.gov.au/community/parks-open-spaces/major-parks-gardens/pages/fitzroy-gardens.aspx,melbourne.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipM_9f7zanzB5kKN-YiQqjdQkl-H13ulPjIJe2Mz=w122-h92-k-no,1.08208e+18,0x6ad642c3ccadac5f:0xf04567605318610,ChIJX6ytzMNC1moREIYxBXZWBA8,/m/05mn_s
Dights Falls,,"112A Trenerry Cres, Abbotsford VIC 3067",112A Trenerry Cres,Abbotsford VIC 3067,"Tourist attraction, Hiking area, Weir","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]",4RJ76232+5F,Australia/Melbourne,,,,,(03) 9205 5555,"(03) 9205 5555, +61 3 9205 5555",YES,Dights Falls (owner),1.12429e+20,https://www.google.com/maps/contrib/112428537972692228792,,,330,4.6,https://search.google.com/local/reviews?placeid=ChIJ6W78oQhD1moREsJpTtb1TH0&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=9028861653758362130,https://www.google.com/search?kgmid=/m/05ly8f,-37.7970165,145.0011326,,,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMNAUPut_3xJuYnf_pWbCnGrzJr9ZjSQVso5_nK=w122-h92-k-no,9.02886e+18,0x6ad64308a1fc6ee9:0x7d4cf5d64e69c212,ChIJ6W78oQhD1moREsJpTtb1TH0,/m/05ly8f
Wurundjeri Spur Lookout,,"Yarra Blvd, Kew VIC 3101",Yarra Blvd,Kew VIC 3101,"Tourist attraction, Scenic spot",Accessibility: [Wheelchair-accessible car park],4RJ76269+J6,Australia/Melbourne,,,,,,,NO,Wurundjeri Spur Lookout (owner),,,,,334,4.5,https://search.google.com/local/reviews?placeid=ChIJxRjXxZBD1moRaIl7WG-oVEM&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=4851687894764194152,https://www.google.com/search?kgmid=/g/11ddxsb47m,-37.7884529,145.0180067,https://www.parks.vic.gov.au/,parks.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO1v1YZTKE5bgf-dWVqMKLnrBLrmR_5d0kC2-wx=w138-h92-k-no,4.85169e+18,0x6ad64390c5d718c5:0x4354a86f587b8968,ChIJxRjXxZBD1moRaIl7WG-oVEM,/g/11ddxsb47m
Mount Cooper Lookout,,"Mount Cooper Scenic Dr, Bundoora VIC 3083",Mount Cooper Scenic Dr,Bundoora VIC 3083,"Tourist attraction, Vista point","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance]",4RJ772XX+Q2,Australia/Melbourne,,,,,(03) 8470 8170,"(03) 8470 8170, +61 3 8470 8170",YES,Mount Cooper Lookout (owner),,,,,629,4.5,https://search.google.com/local/reviews?placeid=ChIJwfcSZE1P1moR3avSwCxuISc&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=2819655980203289565,https://www.google.com/search?kgmid=/g/11bxdthz2j,-37.7005744,145.0475392,,,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPS9vReSXK3oYOS3CImajwYMw7QgsnzzkqO4K3F=w122-h92-k-no,2.81966e+18,0x6ad64f4d6412f7c1:0x27216e2cc0d2abdd,ChIJwfcSZE1P1moR3avSwCxuISc,/g/11bxdthz2j
Edinburgh Gardens,"Sprawling green space with tennis courts, a football pitch, skate park & off-leash dog areas.","Alfred Cres, Fitzroy North VIC 3068",Alfred Cres,Fitzroy North VIC 3068,"Tourist attraction, Park","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Barbecue grill, Basketball court, Has a tennis court, Picnic tables, Public toilet, Skateboarding area, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]",4RJ66X7M+35,Australia/Melbourne,,,,,(03) 9205 5555,"(03) 9205 5555, +61 3 9205 5555",YES,Edinburgh Gardens (owner),1.15845e+20,https://www.google.com/maps/contrib/115845082094708764177,"info@yarracity.vic.gov.au, yarraleisure@yarracity.vic.gov.au, yarralibraries@yarracity.vic.gov.au",,2678,4.7,https://search.google.com/local/reviews?placeid=ChIJXetR8z1D1moRIOkxBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369048352,https://www.google.com/search?kgmid=/m/09z7vr,-37.7873691,144.9829997,https://www.yarracity.vic.gov.au/facilities/edinburgh-gardens,yarracity.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPuljUeeydSVAolFNqF-FSmSbJRnCioe9GNOk1V=w80-h106-k-no,1.08208e+18,0x6ad6433df351eb5d:0xf0456760531e920,ChIJXetR8z1D1moRIOkxBXZWBA8,/m/09z7vr
Carlton Gardens,Landscaped Victorian-era park now containing the Royal Exhibition Building and Melbourne Museum.,"1-111 Carlton St, Carlton VIC 3053",1-111 Carlton St,Carlton VIC 3053,"Tourist attraction, Garden","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet], Children: [Good for kids], Pets: [Dogs allowed]",4RJ65XVC+RH,Australia/Melbourne,,,,,(03) 9658 9658,"(03) 9658 9658, +61 3 9658 9658",NO,Carlton Gardens (owner),,,,,12983,4.6,https://search.google.com/local/reviews?placeid=ChIJf6HEetBC1moREEcyBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369072400,https://www.google.com/search?kgmid=/m/05k05z,-37.8054312,144.9714124,http://www.melbourne.vic.gov.au/,melbourne.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPly3Wcsqp0jC7w0RTpk2q7zbfdi1PYS5Iw46TO=w162-h92-k-no,1.08208e+18,0x6ad642d07ac4a17f:0xf04567605324710,ChIJf6HEetBC1moREEcyBXZWBA8,/m/05k05z
National Gallery of Victoria,"Public gallery with vast, varied collection of noted Australian and international art and artefacts.","180 St Kilda Rd, Melbourne VIC 3006",180 St Kilda Rd,Melbourne VIC 3006,"Tourist attraction, Art gallery","Service options: [On-site services], Highlights: [Live performances], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Restaurant, Toilets], Children: [Good for kids]",4RJ65XG9+XH,Australia/Melbourne,,,,,(03) 8620 2222,"(03) 8620 2222, +61 3 8620 2222",YES,National Gallery of Victoria (owner),1.01563e+20,https://www.google.com/maps/contrib/101563340905304757755,,,21631,4.7,https://search.google.com/local/reviews?placeid=ChIJuYNitLFC1moRVB5vMAKPcTM&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=3706901207867924052,https://www.google.com/search?kgmid=/m/0hhhs,-37.8225942,144.9689278,https://www.ngv.vic.gov.au/,ngv.vic.gov.au,"Wednesday: [10 am-5 pm], Thursday: [10 am-5 pm], Friday: [10 am-5 pm], Saturday: [10 am-5 pm], Sunday: [10 am-5 pm], Monday: [10 am-5 pm], Tuesday: [10 am-5 pm]",https://lh5.googleusercontent.com/p/AF1QipMBwsYfFhzSaKZ-E4yOioJB834E5tDZl3FO2YP-=w92-h92-k-no,3.7069e+18,0x6ad642b1b46283b9:0x33718f02306f1e54,ChIJuYNitLFC1moRVB5vMAKPcTM,/m/0hhhs
Old Melbourne Gaol,"Now a museum with self & guided tours, this storied tri-level jail once housed notorious inmates.","377 Russell St, Melbourne VIC 3000",377 Russell St,Melbourne VIC 3000,"Tourist attraction, Museum","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet], Amenities: [Toilets, No restaurant], Children: [Good for kids]",4RJ65XR8+V4,Australia/Melbourne,,,,,(03) 9656 9889,"(03) 9656 9889, +61 3 9656 9889",YES,Old Melbourne Gaol (owner),1.16245e+20,https://www.google.com/maps/contrib/116244843089957449305,,,3205,4.5,https://search.google.com/local/reviews?placeid=ChIJYUcwasxC1moResepeNQs7Z0&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=11379801124504192890,https://www.google.com/search?kgmid=/m/04fb5r,-37.807832,144.9653171,http://www.oldmelbournegaol.com.au/,oldmelbournegaol.com.au,"Wednesday: [10 am-5 pm], Thursday: [10 am-5 pm], Friday: [10 am-5 pm], Saturday: [10 am-5 pm], Sunday: [10 am-5 pm], Monday: [10 am-5 pm], Tuesday: [10 am-5 pm]",https://lh5.googleusercontent.com/p/AF1QipNY7qEdyG0kOWeX84eawghm_rDpWVlrdKf7bP9R=w80-h96-k-no,1.13798e+19,0x6ad642cc6a304761:0x9ded2cd478a9c77a,ChIJYUcwasxC1moResepeNQs7Z0,/m/04fb5r
Buluk Park Playground,,"107 Victoria Harbour Promenade, Docklands VIC 3008",107 Victoria Harbour Promenade,Docklands VIC 3008,"Tourist attraction, Park, Playground","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Slides]",4RJ65WHR+V9,Australia/Melbourne,,,,,,,NO,Buluk Park Playground (owner),,,,,214,4.4,https://search.google.com/local/reviews?placeid=ChIJUVHNRl5d1moR7p2p2zII8S0&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=3310436215620738542,https://www.google.com/search?kgmid=/g/11bxb9qhwk,-37.8203434,144.9409475,,,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMcQDzTNkD_2YNzZgKRKLSjIW4c1KsUFI3W-atF=w122-h92-k-no,3.31044e+18,0x6ad65d5e46cd5151:0x2df10832dba99dee,ChIJUVHNRl5d1moR7p2p2zII8S0,/g/11bxb9qhwk
Valley Conservation Reserve,,"80 Waimarie Dr, Mount Waverley VIC 3149",80 Waimarie Dr,Mount Waverley VIC 3149,"Tourist attraction, Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Activities: [Hiking], Amenities: [Barbecue grill, Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Kid-friendly hikes, Playground], Pets: [Dogs allowed]",4RJ7449P+V3,Australia/Melbourne,,,,,(03) 9518 3555,"(03) 9518 3555, +61 3 9518 3555",NO,Valley Conservation Reserve (owner),,,,,647,4.6,https://search.google.com/local/reviews?placeid=ChIJa0i5aghA1moRdrPxDE6QI2M&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=7143712098838754166,https://www.google.com/search?kgmid=/g/1tjfgzs9,-37.8803493,145.1351993,https://www.monash.vic.gov.au/Things-to-Do/Parks-Recreation/Valley-Conservation-Reserve,monash.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipN5ZU_RwNNlvU6d-Zh0I8ykoJgHyR5RwjXJspK4=w80-h106-k-no,7.14371e+18,0x6ad640086ab9486b:0x6323904e0cf1b376,ChIJa0i5aghA1moRdrPxDE6QI2M,/g/1tjfgzs9
Darling Gardens,,"237 Gold St, Clifton Hill VIC 3068",237 Gold St,Clifton Hill VIC 3068,"Tourist attraction, Park","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dogs allowed]",4RJ66X5R+HX,Australia/Melbourne,,,,,(03) 9205 5555,"(03) 9205 5555, +61 3 9205 5555",YES,Darling Gardens (owner),1.01237e+20,https://www.google.com/maps/contrib/101237305408503257362,"info@yarracity.vic.gov.au, yarraleisure@yarracity.vic.gov.au, yarralibraries@yarracity.vic.gov.au",,529,4.6,https://search.google.com/local/reviews?placeid=ChIJ6y6SlRFD1moRcH8xBXZWBA8&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1082084875369021296,https://www.google.com/search?kgmid=/g/1tls2zrk,-37.7910336,144.9924946,https://www.yarracity.vic.gov.au/facilities/darling-gardens,yarracity.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPFhj5f3Q3Y6KWWRbL-QNRLem5tX7SHr_oN0SNe=w122-h92-k-no,1.08208e+18,0x6ad6431195922eeb:0xf04567605317f70,ChIJ6y6SlRFD1moRcH8xBXZWBA8,/g/1tls2zrk
Point Nepean National Park,"National park with historic forts & a visitor centre, plus bike hire, walking tracks & beach access.","Ochiltree Rd, Portsea VIC 3944",Ochiltree Rd,Portsea VIC 3944,"Tourist attraction, Hiking area, National park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Activities: [Hiking], Amenities: [Barbecue grill, Picnic tables, Public toilet], Children: [Good for kids, Kid-friendly hikes]",4RH6MMPV+CG,Australia/Melbourne,,,,,13 19 63,"13 19 63, +61 131963",YES,Point Nepean National Park (owner),1.11913e+20,https://www.google.com/maps/contrib/111912597580139144295,,,2880,4.7,https://search.google.com/local/reviews?placeid=ChIJmfFUPg021GoR2nZ4aPSDWho&q=Things+to+do&authuser=0&hl=en&gl=AU,https://www.google.com/maps?cid=1898975278638069466,https://www.google.com/search?kgmid=/g/11bc6tv3yg,-38.3139447,144.6937963,https://www.parks.vic.gov.au/places-to-see/parks/point-nepean-national-park?utm_source=google&utm_medium=maps&utm_campaign=GMB-2020,parks.vic.gov.au,"Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMClP4MvEZU591M48dXbr2b8RQtHGlbc7r2OLkH=w157-h92-k-no,1.89898e+18,0x6ad4360d3e54f199:0x1a5a83f4687876da,ChIJmfFUPg021GoR2nZ4aPSDWho,/g/11bc6tv3yg
